"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/2007","186.13","183.89","186.68","183.89","","1.22%"
"04/20/2007","183.89","183.14","184.48","183.14","","0.62%"
"04/19/2007","182.76","183.86","183.86","182.29","","-0.61%"
"04/18/2007","183.88","184.87","185.00","183.84","","-0.55%"
"04/17/2007","184.89","182.10","185.11","181.97","","1.53%"
"04/16/2007","182.10","182.20","183.05","181.27","","-0.07%"
"04/13/2007","182.23","180.21","182.53","179.36","","1.11%"
"04/12/2007","180.23","181.43","181.43","179.27","","-0.66%"
"04/11/2007","181.42","184.82","184.97","180.60","","-1.84%"
"04/10/2007","184.82","184.33","185.67","183.82","","0.27%"
"04/09/2007","184.33","184.16","184.66","183.86","","0.09%"
"04/05/2007","184.16","184.30","184.62","183.78","","-0.07%"
"04/04/2007","184.28","185.31","185.45","183.10","","-0.56%"
"04/03/2007","185.32","183.54","185.94","183.54","","1.00%"
"04/02/2007","183.49","181.77","183.77","181.30","","0.90%"
"03/30/2007","181.85","179.38","182.04","179.38","","1.37%"
"03/29/2007","179.40","179.17","180.91","178.63","","0.15%"
"03/28/2007","179.13","180.58","180.91","177.64","","-0.86%"
"03/27/2007","180.69","183.12","183.12","180.11","","-1.34%"
"03/26/2007","183.15","185.75","185.92","182.38","","-1.40%"
"03/23/2007","185.75","185.34","187.28","185.17","","0.20%"
"03/22/2007","185.37","185.92","186.75","184.57","","-0.30%"
"03/21/2007","185.93","182.67","186.13","181.60","","1.78%"
"03/20/2007","182.67","182.91","183.57","181.44","","-0.13%"
"03/19/2007","182.91","180.70","183.44","180.69","","1.28%"
"03/16/2007","180.59","182.45","182.96","180.26","","-0.92%"
"03/15/2007","182.26","180.42","182.94","180.42","","0.98%"
"03/14/2007","180.49","179.33","181.22","176.39","","0.66%"
"03/13/2007","179.30","185.19","185.19","179.10","","-3.19%"
"03/12/2007","185.21","184.23","186.15","183.06","","0.53%"
"03/09/2007","184.23","182.20","184.76","182.20","","1.13%"
"03/08/2007","182.18","178.99","183.94","178.99","","1.78%"
"03/07/2007","178.99","181.76","182.16","178.85","","-1.49%"
"03/06/2007","181.70","175.32","182.50","175.32","","3.69%"
"03/05/2007","175.23","181.80","181.80","175.23","","-3.62%"
"03/02/2007","181.81","185.48","185.48","181.81","","-2.17%"
"03/01/2007","185.84","187.70","188.14","181.51","","-1.06%"
"02/28/2007","187.83","186.28","189.49","186.28","","0.79%"
"02/27/2007","186.36","193.25","193.25","185.13","","-3.57%"
"02/26/2007","193.25","194.77","195.76","190.14","","-0.78%"
"02/23/2007","194.77","198.32","198.32","194.37","","-1.79%"
"02/22/2007","198.31","199.67","199.98","198.00","","-0.68%"
"02/21/2007","199.67","200.20","200.20","198.21","","-0.26%"
"02/20/2007","200.20","198.10","200.39","196.36","","1.06%"
"02/16/2007","198.10","198.93","198.93","195.96","","-0.42%"
"02/15/2007","198.93","197.34","199.73","197.10","","0.81%"
"02/14/2007","197.34","197.73","198.95","195.90","","-0.25%"
"02/13/2007","197.83","194.55","197.92","192.80","","1.69%"
"02/12/2007","194.55","198.02","198.02","193.79","","-2.16%"
"02/09/2007","198.85","201.54","202.13","194.87","","-1.37%"
"02/08/2007","201.61","202.40","203.41","201.17","","-0.40%"
"02/07/2007","202.42","198.92","202.62","197.57","","1.76%"
"02/06/2007","198.91","196.31","198.91","196.31","","1.34%"
"02/05/2007","196.28","196.28","196.28","196.28","","0.12%"
"02/02/2007","196.04","195.49","196.04","194.69","","0.30%"
"02/01/2007","195.46","195.64","195.64","193.27","","-0.06%"
"01/31/2007","195.57","194.26","196.15","193.18","","0.67%"
"01/30/2007","194.26","193.40","194.26","192.31","","0.44%"
"01/29/2007","193.40","192.81","193.87","192.39","","0.23%"
"01/26/2007","192.95","192.57","193.18","191.57","","0.20%"
"01/25/2007","192.57","192.22","194.67","192.09","","0.51%"
